timeStamp, OTx, OTy, OTz, vex, vey, vez, roll, pitch, yaw, xr, yr, zr, roll_ref, pitch_ref, thrust
10706, 0.4057745933532715, 0.24456548690795898, 0.8917755968868732, 0.1432421863754765, -0.34837689770993246, 0.139312862861574, 1.4460530221462249, 0.2963690310716629, -0.3737476587295532, 0.6099912062637287, -0.21459368773850146, 1.1099912062637287, -0.06708080451513852, -1.7081881497503826, 42304
10717, 0.4067016839981079, 0.24179208278656006, 0.8924484737217426, 0.14689556929476258, -0.3483387684047539, 0.1383823572197269, 1.563758087158203, 0.21845178157091139, -0.3970358431339264, 0.6116760957701074, -0.21770982607390216, 1.1116760957701075, -0.24062243516195672, -1.6733377132816913, 42320
10728, 0.407840371131897, 0.240004301071167, 0.893505085259676, 0.14923632314589227, -0.34683868800664003, 0.1368424922827585, 1.5826085448265073, 0.18757205829024315, -0.409132707118988, 0.6133596516171608, -0.22081556469499064, 1.1133596516171607, -0.07716727396987844, -1.6865614253169445, 42337
10738, 0.40913331508636475, 0.23778069019317627, 0.8946336396038532, 0.15138576837192455, -0.34563695738022504, 0.135419388482593, 1.5835724234580995, 0.15617160238325595, -0.4211585730314255, 0.6148889827065537, -0.2236298140479348, 1.1148889827065536, 0.07605798081839696, -1.701220983816828, 42351
10749, 0.412459135055542, 0.23286521434783936, 0.8961980231106281, 0.15226132627257605, -0.3429460427306635, 0.13413776783511086, 1.5562852263450624, 0.11434902437031269, -0.43384326696395875, 0.6165699366605071, -0.22671528712605737, 1.116569936660507, 0.15356891036167317, -1.7879571529029077, 42360
10760, 0.413285493850708, 0.23031353950500488, 0.8981318362057209, 0.1535868485224343, -0.34089417403869465, 0.13273933145546304, 1.5182703614234925, 0.07218299247324467, -0.4454333275556564, 0.6182494985118623, -0.22978993031074388, 1.1182494985118623, 0.39818180526247554, -1.7092237163043411, 42366
10771, 0.41420280933380127, 0.22768855094909668, 0.8989943154156208, 0.15301045458513532, -0.33875597382345873, 0.13133610883544344, 1.4677990913391115, 0.009088874235749243, -0.45725776851177213, 0.6199276482029402, -0.23285359673030215, 1.1199276482029403, 0.6662821394821832, -1.507664225723656, 42384
10782, 0.4166496992111206, 0.22268950939178467, 0.9010433442890644, 0.15170454467546857, -0.33806542926276406, 0.12973209255132195, 1.421181070804596, -0.06552656553685665, -0.4689978718757629, 0.6216043656929253, -0.23590614003738394, 1.1216043656929253, 0.6831627376899388, -1.3633296349169448, 42390
10792, 0.41803646087646484, 0.22060906887054443, 0.9027612097561359, 0.14867416739174197, -0.3394891271571525, 0.12963767085220781, 1.3886656403541564, -0.1591962393373251, -0.4810497730970382, 0.6231273946513198, -0.23867140440933277, 1.1231273946513198, 0.7911191030244764, -1.0232024220386138, 42389
10803, 0.42015326023101807, 0.218461275100708, 0.9023311026394367, 0.14627058121477954, -0.3433779673289041, 0.12940247520468298, 1.3805256128311156, -0.25129799358546734, -0.49273772835731505, 0.6248013223507749, -0.2417023082257652, 1.124801322350775, 0.7326835137193788, -0.7693671742464011, 42412
10814, 0.41997218132019043, 0.21605896949768066, 0.9066986329853535, 0.14408589695820828, -0.3460707584656265, 0.1294991585745406, 1.3732356309890748, -0.3389199014753103, -0.5035864919424057, 0.6264737596466998, -0.24472166623831948, 1.1264737596466998, 0.7091955155653316, -0.3633222957165626, 42383
10824, 0.4232800006866455, 0.21032679080963135, 0.9073590524494648, 0.1415433218282118, -0.34840746339819445, 0.1296865999423865, 1.372870099544525, -0.42156416140496733, -0.5132226377725602, 0.6279928470563362, -0.24745639669590638, 1.1279928470563363, 0.4401653601058691, -0.2099586171682863, 42392
10835, 0.42415761947631836, 0.20811057090759277, 0.9080530293285847, 0.13892787251747193, -0.35122566728960486, 0.13034654034402704, 1.3823957800865174, -0.4941336367279292, -0.5216178119182587, 0.6296623835905103, -0.250453312680355, 1.1296623835905102, 0.39007990943298293, 0.10716141496474596, 42397
10846, 0.4255563020706177, 0.20567548274993896, 0.9092426784336567, 0.1367203878657605, -0.3534708388552481, 0.13109301213817182, 1.393143355846405, -0.5485439643263817, -0.5283819049596786, 0.6313303716693428, -0.25343826483686166, 1.1313303716693428, 0.34809346431285865, 0.3310737404287422, 42397
10857, 0.4280461072921753, 0.200201153755188, 0.9117558486759663, 0.13620013934056752, -0.3556515880647382, 0.13181851948163062, 1.4037515640258789, -0.572630375623703, -0.5317832112312316, 0.6329967913733708, -0.2564111105781566, 1.1329967913733707, 0.08292174188183996, 0.3358878189258406, 42382
10868, 0.4294687509536743, 0.19813477993011475, 0.911772359162569, 0.13536490080226204, -0.3564161150211544, 0.1325940235177366, 1.399818527698517, -0.5802020549774171, -0.5345379590988159, 0.6346616228018617, -0.25937170789527886, 1.1346616228018616, 0.16463921130866813, 0.4016324303900691, 42394
10878, 0.42918074131011963, 0.195235013961792, 0.9115466363728046, 0.13545527717436798, -0.36005391975062645, 0.1335004862359273, 1.3730464458465577, -0.5223416477441788, -0.5386124968528747, 0.6361737109327127, -0.2620524121883174, 1.1361737109327126, 0.0973789920899189, 0.4227248179879643, 42408
10890, 0.4325512647628784, 0.18970990180969238, 0.9163465984165668, 0.13692340256914912, -0.36130484889999087, 0.13284622676462718, 1.3317135393619537, -0.458556017279625, -0.5390863955020905, 0.6379864413243728, -0.2652555921533669, 1.1379864413243728, -0.026712658774298594, 0.09684483708249307, 42379
10900, 0.4331551790237427, 0.18757343292236328, 0.9173037298023701, 0.13845223990514904, -0.3606810492536066, 0.13273780337413846, 1.2576593041419983, -0.38380950419232246, -0.537594473361969, 0.6394955530196147, -0.2679133974894984, 1.1394955530196147, 0.25159957407741157, -0.048221662001653766, 42387
10911, 0.43490004539489746, 0.18481600284576416, 0.9181160815060139, 0.13849016440985187, -0.3604574886588098, 0.13296851142610702, 1.1710263848304747, -0.3152727306820452, -0.534800010919571, 0.6411539851480192, -0.27082476317171195, 1.1411539851480192, 0.49051194236793944, -0.19678812354135516, 42394
10922, 0.4374217987060547, 0.17987728118896484, 0.9210595972836018, 0.13965818568428923, -0.35997417403141113, 0.13345043660981729, 1.0706491380929946, -0.23837800631299616, -0.5297504305839539, 0.6428107315859701, -0.2737231919083761, 1.1428107315859701, 0.6059808294666034, -0.4720075448131249, 42377
10934, 0.43800461292266846, 0.1767587661743164, 0.9223492033779621, 0.14061394104902422, -0.36101107551129746, 0.1350108128144213, 0.9767340034246446, -0.16658066967502236, -0.5247284054756164, 0.6446161455652673, -0.2768701969588234, 1.1446161455652673, 0.7733515927801136, -0.5831015718228051, 42370
10944, 0.4393497705459595, 0.17389166355133057, 0.9237773306667805, 0.14076922651018434, -0.3617686580240452, 0.13671978675071297, 0.8813537567853927, -0.11025389977148733, -0.5197251945734024, 0.6461190882700251, -0.279480685353014, 1.146119088270025, 0.8208611852529181, -0.5642144468345188, 42372
10977, 0.44325006008148193, 0.16388487815856934, 0.9298047907650471, 0.14076922651018434, -0.3617686580240452, 0.13671978675071297, 0.8813537567853927, -0.11025389977148733, -0.5197251945734024, 0.6510684866542655, -0.2880164575117596, 1.1510684866542655, 0.4930744987440793, -0.8526639836275619, 42314
10988, 0.44374072551727295, 0.16086268424987793, 0.9291410930454731, 0.13879994887338992, -0.3695467587687223, 0.14017095718392444, 0.7586766332387924, -0.052438930649077516, -0.5152430862188339, 0.6527147041811263, -0.29083437912841015, 1.1527147041811263, 0.4127967348999017, -0.7930726093380253, 42315
10999, 0.44703853130340576, 0.15543591976165771, 0.9313166029751301, 0.13857366831044424, -0.37355247660163915, 0.1421228258115388, 0.7192479938268662, -0.039254893589532, -0.5135386615991593, 0.6543590979570054, -0.2936384079662667, 1.1543590979570055, 0.16188147953296497, -0.9341242553309785, 42296
11010, 0.44793128967285156, 0.15312516689300537, 0.9335427172482014, 0.13634033604464002, -0.3780995044333974, 0.1461673684032426, 0.6715057522058487, -0.05648816250613891, -0.510546514391899, 0.6560016483442073, -0.2964284100805294, 1.1560016483442073, 0.13345004262580634, -0.7439251739711926, 42263
11020, 0.44909703731536865, 0.1505674123764038, 0.9349530823528767, 0.13044381282009915, -0.38299132296288574, 0.14968910959489942, 0.7149104416370391, -0.1287803189305123, -0.5109311431646346, 0.6574932598276524, -0.2989524915287594, 1.1574932598276524, -0.10980270127285509, -0.29581913051537934, 42242
